OG0005999 >XP_012791491.1
OG0012701 >XP_004601332.1
OG0012702 >XP_012788542.1
OG0012703 >XP_004602331.1
OG0012704 >XP_004601333.1
OG0012705 >XP_012788543.1
OG0012706 >XP_012789691.1
OG0012707 >XP_004601334.1
OG0012708 >XP_004610788.1
OG0012709 >XP_004606317.1
OG0012710 >XP_004601401.1
OG0012711 >XP_004610184.1
OG0012712 >XP_004601472.1
OG0012713 >XP_004606319.1
OG0012715 >XP_004601339.1
OG0012716 >XP_004620352.1
OG0012717 >XP_004610186.1
OG0012718 >XP_004610187.1
OG0012719 >XP_004601341.1
OG0012720 >XP_004606252.1
OG0012721 >XP_004601178.1
OG0012722 >XP_004602077.1
OG0012723 >XP_004601342.1
OG0012725 >XP_004610612.1
OG0012726 >XP_004606255.1
OG0012727 >XP_004601840.1
OG0012728 >XP_004620358.1
OG0012729 >XP_004614034.1
OG0012730 >XP_012790874.1
OG0012731 >XP_004601400.1
OG0012732 >XP_004616124.1
OG0012734 >XP_004620356.1
OG0012735 >XP_004601344.1
OG0012736 >XP_004610793.1
OG0012738 >XP_004601842.1
OG0012739 >XP_004614070.1
OG0012740 >XP_004601473.1
OG0012741 >XP_004616120.1
OG0012742 >XP_004610618.1
OG0012743 >XP_004614071.1
OG0012744 >XP_004601474.1
OG0012745 >XP_004608146.1
OG0012746 >XP_004610794.1
OG0012747 >XP_004606257.1
OG0012748 >XP_004610619.1
OG0012749 >XP_004610795.1
OG0012750 >XP_004608147.1
OG0012751 >XP_004601348.1
OG0012752 >XP_004601475.1
OG0012753 >XP_004606321.1
OG0012754 >XP_004608148.1
OG0012755 >XP_004602328.1
OG0012756 >XP_004614037.1
OG0012757 >XP_012789058.1
OG0012758 >XP_004616166.1
OG0012759 >XP_012789390.1
OG0012760 >XP_012788955.1
OG0012761 >XP_004606258.1
OG0012762 >XP_004606322.1
OG0012763 >XP_004601353.1
OG0012766 >XP_012789394.1
OG0012767 >XP_004606259.1
OG0012768 >XP_004606260.1
OG0012769 >XP_004612442.1
OG0012771 >XP_004602184.1
OG0012772 >XP_004614039.1
OG0012773 >XP_004614076.1
OG0012774 >XP_004602180.1
OG0012775 >XP_004616162.1
OG0012776 >XP_004610620.2
OG0012777 >XP_004601363.1
OG0012778 >XP_004612439.1
OG0012779 >XP_004612483.1
OG0012780 >XP_004602324.1
OG0012781 >XP_004606263.1
OG0012782 >XP_004621749.1
OG0012783 >XP_004612436.1
OG0012784 >XP_004616119.1
OG0012785 >XP_004612435.1
OG0012786 >XP_004601478.1
OG0012787 >XP_012788894.1
OG0012788 >XP_004617937.1
OG0012789 >XP_004602179.1
OG0012790 >XP_004614080.1
OG0012791 >XP_004612433.1
OG0012792 >XP_004617936.1
OG0012793 >XP_004617972.1
OG0012794 >XP_004612431.1
OG0012795 >XP_004601369.1
OG0012796 >XP_004617970.1
OG0012797 >XP_012789073.1
OG0012798 >XP_004614081.1
OG0012799 >XP_004614043.1
OG0012800 >XP_004606327.1
OG0012802 >XP_004602177.1
OG0012803 >XP_004606328.1
OG0012804 >XP_004612428.1
OG0012805 >XP_004612427.1
OG0012806 >XP_004612426.1
OG0012807 >XP_004606329.1
OG0012808 >XP_004617933.1
OG0012809 >XP_004614046.1
OG0012810 >XP_004612423.1
OG0012811 >XP_012788901.1
OG0012812 >XP_004614049.1
OG0012813 >XP_004612422.1
OG0012815 >XP_004614050.1
OG0012816 >XP_012787660.1
OG0012817 >XP_004617967.1
OG0012820 >XP_004601373.1
OG0012821 >XP_004614082.1
OG0012822 >XP_004603295.1
OG0012823 >XP_004606332.1
OG0012824 >XP_004612480.1
OG0012825 >XP_004601378.1
OG0012826 >XP_004617965.1
OG0012827 >XP_004601381.1
OG0012828 >XP_004617931.1
OG0012829 >XP_004601384.1
OG0012830 >XP_004601385.1
OG0012831 >XP_004612418.1
OG0012832 >XP_004617963.1
OG0012833 >XP_004603299.1
OG0012834 >XP_004602170.1
OG0012835 >XP_004606337.1
OG0012837 >XP_012789061.1
OG0012838 >XP_004606338.1
OG0012839 >XP_004610802.1
OG0012840 >XP_004617955.1
OG0012841 >XP_004617927.1
OG0012842 >XP_004603042.1
OG0012843 >XP_004603044.1
OG0012844 >XP_004602315.1
OG0012845 >XP_004603045.1
OG0012846 >XP_004617953.1
OG0012847 >XP_004614058.1
OG0012848 >XP_004617925.1
OG0012849 >XP_012788668.1
OG0012850 >XP_004610624.1
OG0012851 >XP_004602162.1
OG0012852 >XP_004602314.1
OG0012853 >XP_004616118.1
OG0012854 >XP_004610807.1
OG0012855 >XP_004614062.1
OG0012857 >XP_004603054.1
OG0012858 >XP_004610626.1
OG0012859 >XP_004617951.1
OG0012860 >XP_004610808.1
OG0012861 >XP_012790768.1
OG0012862 >XP_004614085.1
OG0012863 >XP_004614066.1
OG0012864 >XP_004612401.1
OG0012865 >XP_004614065.1
OG0012866 >XP_004610627.1
OG0012867 >XP_004617950.1
OG0012868 >XP_004603055.1
OG0012869 >XP_004621816.1
OG0012870 >XP_012788669.1
OG0012871 >XP_004603056.1
OG0012872 >XP_012791207.1
OG0012873 >XP_004601390.1
OG0012874 >XP_004617921.1
OG0012875 >XP_004621819.1
OG0012876 >XP_004610630.1
OG0012877 >XP_004602152.1
OG0012878 >XP_004603057.1
OG0012879 >XP_012790293.1
OG0012880 >XP_012791208.1
OG0012881 >XP_004621818.1
OG0012882 >XP_004610631.1
OG0012883 >XP_012790282.1
OG0012884 >XP_004603060.1
OG0012885 >XP_004605791.1
OG0012886 >XP_004601394.1
OG0012887 >XP_004607018.1
OG0012888 >XP_004612477.1
OG0012889 >XP_012788907.1
OG0012890 >XP_012788682.1
OG0012891 >XP_004606947.1
OG0012892 >XP_004612400.1
OG0012893 >XP_004601489.1
OG0012894 >XP_004607019.1
OG0012895 >XP_004601395.1
OG0012896 >XP_004610816.1
OG0012897 >XP_004605839.1
OG0012898 >XP_012788670.1
OG0012899 >XP_004612396.1
OG0012900 >XP_004612395.1
OG0012901 >XP_004601490.1
OG0012902 >XP_004605787.1
OG0012903 >XP_004610632.1
OG0012904 >XP_004602308.1
OG0012905 >XP_004612476.2
OG0012906 >XP_004605786.1
OG0012907 >XP_012789057.1
OG0012908 >XP_004602309.1
OG0012909 >XP_004610633.1
OG0012910 >XP_004610821.1
OG0012911 >XP_004605837.1
OG0012912 >XP_004610822.1
OG0012913 >XP_004602126.1
OG0012914 >XP_004612392.1
OG0012915 >XP_012788914.1
OG0012916 >XP_004610636.1
OG0012917 >XP_004605778.1
OG0012918 >XP_004601398.1
OG0012919 >XP_012788916.1
OG0012921 >XP_004601495.1
OG0012922 >XP_012788672.1
OG0012923 >XP_004601496.1
OG0012924 >XP_004601399.1
OG0012925 >XP_004610637.1
OG0012926 >XP_004610827.1
OG0012927 >XP_012788684.1
OG0012928 >XP_004602131.1
OG0012929 >XP_012788927.1
OG0012930 >XP_004610829.1
OG0012931 >XP_004602133.1
OG0012932 >XP_012790739.1
OG0012933 >XP_004602136.1
OG0012934 >XP_004602311.1
OG0012936 >XP_004602137.1
OG0012937 >XP_004602138.1
OG0012938 >XP_004602141.1
OG0012939 >XP_004617203.1
OG0012940 >XP_004602142.1
OG0012941 >XP_004617200.1
OG0012943 >XP_004622923.1
OG0012944 >XP_004617244.1
OG0012945 >XP_004602144.1
OG0012946 >XP_004606272.1
OG0012947 >XP_004617197.1
OG0012948 >XP_004610835.1
OG0012949 >XP_012790117.1
OG0012950 >XP_004606342.1
OG0012951 >XP_012790116.1
OG0012952 >XP_004617240.1
OG0012953 >XP_012790115.1
OG0012954 >XP_004610838.1
OG0012955 >XP_012790114.1
OG0012956 >XP_004606343.1
OG0012957 >XP_004610643.1
OG0012958 >XP_012788679.1
OG0012959 >XP_004606344.1
OG0012960 >XP_012790113.1
OG0012961 >XP_012790112.1
OG0012963 >XP_004606347.1
OG0012964 >XP_004606348.1
OG0012965 >XP_012790111.1
OG0012966 >XP_004610842.1
OG0012967 >XP_004606274.1
OG0012968 >XP_004610644.1
OG0012969 >XP_004617196.1
OG0012970 >XP_012790110.1
OG0012971 >XP_004617195.1
OG0012973 >XP_004606275.1
OG0012974 >XP_004617232.1
OG0012975 >XP_004617194.1
OG0012976 >XP_004616160.1
OG0012977 >XP_004616159.1
OG0012978 >XP_012790108.1
OG0012979 >XP_004616158.1
OG0012980 >XP_004617192.1
OG0012981 >XP_004616157.1
OG0012982 >XP_012790122.1
OG0012983 >XP_012790120.1
OG0012984 >XP_004616156.1
OG0012985 >XP_004606294.1
OG0012986 >XP_004616116.1
OG0012987 >XP_004617223.1
OG0012988 >XP_004606201.1
OG0012989 >XP_004616154.1
OG0012990 >XP_004607014.1
OG0012991 >XP_004606296.1
OG0012992 >XP_004617222.1
OG0012993 >XP_004607013.1
OG0012994 >XP_004606278.1
OG0012995 >XP_004616153.1
OG0012996 >XP_004617217.1
OG0012998 >XP_012787797.1
OG0012999 >XP_004617188.1
OG0013000 >XP_004606942.1
OG0013001 >XP_004612784.1
OG0013002 >XP_004612832.1
OG0013003 >XP_004617216.2
OG0013005 >XP_012790103.1
OG0013006 >XP_004612783.1
OG0013007 >XP_012790102.1
OG0013008 >XP_012789849.1
OG0013009 >XP_004606207.1
OG0013011 >XP_004616145.1
OG0013012 >XP_004612781.1
OG0013013 >XP_004606299.1
OG0013014 >XP_004617178.1
OG0013015 >XP_004606938.1
OG0013016 >XP_004606208.1
OG0013017 >XP_004616143.1
OG0013018 >XP_004617177.1
OG0013019 >XP_004617176.1
OG0013020 >XP_004617175.1
OG0013021 >XP_004606210.1
OG0013022 >XP_004616140.1
OG0013024 >XP_004606213.1
OG0013025 >XP_012790096.1
OG0013026 >XP_004606214.1
OG0013028 >XP_004616102.1
OG0013029 >XP_004606961.1
OG0013030 >XP_004610848.1
OG0013031 >XP_004606220.1
OG0013032 >XP_004616101.1
OG0013033 >XP_012788694.1
OG0013034 >XP_004616137.1
OG0013035 >XP_004616136.1
OG0013036 >XP_004616135.1
OG0013037 >XP_012789837.1
OG0013038 >XP_004611066.1
OG0013039 >XP_004610856.1
OG0013040 >XP_004611070.1
OG0013041 >XP_004611072.1
OG0013043 >XP_012787814.1
OG0013044 >XP_012788801.1
OG0013045 >XP_004604099.1
OG0013046 >XP_004604306.1
OG0013047 >XP_012787258.1
OG0013048 >XP_004604104.1
OG0013049 >XP_004611175.1
OG0013050 >XP_012787177.1
OG0013051 >XP_004611075.1
OG0013052 >XP_004604107.1
OG0013053 >XP_012788741.1
OG0013054 >XP_004604109.1
OG0013055 >XP_004611179.1
OG0013056 >XP_004604110.2
OG0013057 >XP_004611182.1
OG0013058 >XP_004604122.1
OG0013059 >XP_004611192.1
OG0013060 >XP_004604318.1
OG0013061 >XP_004611194.1
OG0013062 >XP_004611196.1
OG0013063 >XP_004604319.1
OG0013064 >XP_004604131.1
OG0013069 >XP_004620625.1
OG0013070 >XP_004620633.1
OG0013071 >XP_004620631.1
OG0013072 >XP_004611201.1
OG0013073 >XP_004611202.2
OG0013074 >XP_004611082.1
OG0013075 >XP_012788744.1
OG0013076 >XP_004611206.1
OG0013077 >XP_004611207.1
OG0013078 >XP_004611208.1
OG0013079 >XP_004611087.1
OG0013080 >XP_012788745.1
OG0013081 >XP_004611088.1
OG0013082 >XP_012788749.1
OG0013083 >XP_004611089.1
OG0013085 >XP_012789709.1
OG0013086 >XP_004611097.1
OG0013087 >XP_004611098.1
OG0013088 >XP_004611099.1
OG0013091 >XP_012788807.1
OG0013092 >XP_004615429.1
OG0013093 >XP_012788753.1
OG0013094 >XP_004615365.1
OG0013095 >XP_004607025.1
OG0013096 >XP_004606952.1
OG0013097 >XP_012788756.1
OG0013099 >XP_012787801.1
OG0013101 >XP_012788758.1
OG0013102 >XP_004611110.1
OG0013103 >XP_012787800.1
OG0013104 >XP_004611111.1
OG0013105 >XP_004602122.1
OG0013106 >XP_012788760.1
OG0013107 >XP_004611115.2
OG0013108 >XP_004611234.1
OG0013109 >XP_004602120.1
OG0013110 >XP_004602305.1
OG0013111 >XP_004602117.2
